Event id,Event name,Taxon,Type,Level-Placed
3335,L_Changjiangoceras elegantum,Changjiangoceras elegantum,1,1945.4307
5409,L_Pseudoectenolites planatus,Pseudoectenolites planatus,1,1945.4307
1622,F_Metaredlichioides constrictus,Metaredlichioides constrictus,0,1946.4264
2112,F_Parayujinia constricta,Parayujinia constricta,0,1946.9297
5407,L_Pseudoectenolites asymmetricus,Pseudoectenolites asymmetricus,1,1946.9297
1290,F_Hypagnostus parvifrons,Hypagnostus parvifrons,0,1992.6988
1855,F_Obolus taianensis,Obolus taianensis,0,1992.6988
4609,L_Metaredlichioides longxiensis,Metaredlichioides longxiensis,1,1998.6198
5968,L_Zhongnanoceras yichangense,Zhongnanoceras yichangense,1,1998.6198
4608,L_Metaredlichioides constrictus,Metaredlichioides constrictus,1,2005.9658
5408,L_Pseudoectenolites elongatus,Pseudoectenolites elongatus,1,2005.9658
1587,F_Malungia granulosa,Malungia granulosa,0,2006.0418
4840,L_Obolus luanhsiensis,Obolus luanhsiensis,1,2006.0418
886,F_Dorypygella kunshanensis,Dorypygella kunshanensis,0,2021.0403
2493,F_Ptychagnostus gibbus,Ptychagnostus gibbus,0,2025.149
884,F_Dorypyge richthofeni,Dorypyge richthofeni,0,2025.7197
2760,F_Szechuanolenus nanjiangensis,Szechuanolenus nanjiangensis,0,2069.5332
3872,L_Dorypygella kunshanensis,Dorypygella kunshanensis,1,2074.1839
5098,L_Parayujinia constricta,Parayujinia constricta,1,2080.5593
1996,F_Paokannia angulata,Paokannia angulata,0,2087.0156
1509,F_Lingulella marcia,Lingulella marcia,0,2087.1142
845,F_Diplagnostus planicauda,Diplagnostus planicauda,0,2102.0487
3909,L_Ellesmeroceroides ovalis,Ellesmeroceroides ovalis,1,2102.0487
5746,L_Szechuanolenus nanjiangensis,Szechuanolenus nanjiangensis,1,2109.3835
2492,F_Ptychagnostus cuyanus,Ptychagnostus cuyanus,0,2109.5686
1293,F_Ichangia ichangensis,Ichangia ichangensis,0,2112.4031
5476,L_Ptychagnostus affinis,Ptychagnostus affinis,1,2112.4504
4495,L_Lingulella marcia,Lingulella marcia,1,2112.5282
40,F_Acrothele recta,Acrothele recta,0,2115.0919
1244,F_Homotreta pileata,Homotreta pileata,0,2118.7315
4573,L_Malungia granulosa,Malungia granulosa,1,2118.7315
1982,F_Palaeolenus lantenoisi,Palaeolenus lantenoisi,0,2130.3895
2064,F_Paranomocarella parallela,Paranomocarella parallela,0,2137.2353
1590,F_Mapania jiangnanensis,Mapania jiangnanensis,0,2137.9456
4841,L_Obolus taianensis,Obolus taianensis,1,2138.0001
1035,F_Fuchouia sixinensis,Fuchouia sixinensis,0,2140.7525
5479,L_Ptychagnostus gibbus,Ptychagnostus gibbus,1,2149.14
3026,L_Acrothele recta,Acrothele recta,1,2149.1786
2063,F_Paranomocarella fortis,Paranomocarella fortis,0,2153.215
4227,L_Homotreta lisani,Homotreta lisani,1,2153.215
2544,F_Redlichia ichangensis,Redlichia ichangensis,0,2153.2185
2383,F_Pseudichangia damiaoensis,Pseudichangia damiaoensis,0,2231.4219
4228,L_Homotreta orientalis,Homotreta orientalis,1,2231.4219
79,F_Ammagnostus laiwuensis,Ammagnostus laiwuensis,0,2244.3889
1033,F_Fuchouia kuruktagensis,Fuchouia kuruktagensis,0,2245.4721
1997,F_Paokannia micangshanensis,Paokannia micangshanensis,0,2249.5598
2495,F_Ptychagnostus punctuosus,Ptychagnostus punctuosus,0,2249.5598
1286,F_Hypagnostus brevifrons,Hypagnostus brevifrons,0,2252.0389
2906,F_Utagnostus songae,Utagnostus songae,0,2253.0277
5530,L_Redlichia ichangensis,Redlichia ichangensis,1,2253.1956
2305,F_Prodamesella tumidula,Prodamesella tumidula,0,2253.2134
879,F_Doryagnostus incertus,Doryagnostus incertus,0,2253.2453
2829,F_Tomagnostella exsculpta,Tomagnostella exsculpta,0,2253.2453
2832,F_Tomagnostus exsculpta,Tomagnostus exsculpta,0,2253.2453
4230,L_Homotreta pileata,Homotreta pileata,1,2253.2453
5892,L_Utagnostus songae,Utagnostus songae,1,2253.2453
3865,L_Doryagnostus incertus,Doryagnostus incertus,1,2253.3132
5478,L_Ptychagnostus cuyanus,Ptychagnostus cuyanus,1,2253.3132
4021,L_Fuchouia sixinensis,Fuchouia sixinensis,1,2255.1136
2494,F_Ptychagnostus leptus,Ptychagnostus leptus,0,2262.058
2438,F_Pseudophalacroma dubium,Pseudophalacroma dubium,0,2265.2345
4493,L_Lingulella liui,Lingulella liui,1,2267.5881
5480,L_Ptychagnostus leptus,Ptychagnostus leptus,1,2267.6055
1147,F_Goniagnostus scarabaeus,Goniagnostus scarabaeus,0,2270.6038
4982,L_Paokannia angulata,Paokannia angulata,1,2270.6957
4133,L_Goniagnostus scarabaeus,Goniagnostus scarabaeus,1,2270.7398
2545,F_Redlichia kaiyangensis,Redlichia kaiyangensis,0,2280.97
2792,F_Teridontus erectus,Teridontus erectus,0,2283.0363
2547,F_Redlichia mansuyi,Redlichia mansuyi,0,2285.1254
4494,L_Lingulella manchuriensis,Lingulella manchuriensis,1,2285.1853
1377,F_Kootenia yui,Kootenia yui,0,2305.075
2793,F_Teridontus gracilis,Teridontus gracilis,0,2305.1482
1599,F_Megapalaeolenus deprati,Megapalaeolenus deprati,0,2309.2207
2866,F_Triplagnostus lundgreni,Triplagnostus lundgreni,0,2310.356
4968,L_Palaeolenus lantenoisi,Palaeolenus lantenoisi,1,2310.356
1600,F_Megapalaeolenus fengyangensis,Megapalaeolenus fengyangensis,0,2316.4403
504,F_Cordylodus lenzi,Cordylodus lenzi,0,2352.4537
1394,F_Kunmingaspis divergens,Kunmingaspis divergens,0,2352.4537
2540,F_Redlichia chengkouensis,Redlichia chengkouensis,0,2352.4537
2550,F_Redlichia yichangensis,Redlichia yichangensis,0,2352.4537
2973,F_Yuehsienszella ichangensis,Yuehsienszella ichangensis,0,2352.4537
2440,F_Pseudophalacroma ovale,Pseudophalacroma ovale,0,2358.1091
2485,F_Pteroredlichia murakamii,Pteroredlichia murakamii,0,2358.1118
2690,F_Solenoparia jiangsuensis,Solenoparia jiangsuensis,0,2358.1118
2954,F_Xiuqiella rectangularis,Xiuqiella rectangularis,0,2358.1118
4279,L_Ichangia ichangensis,Ichangia ichangensis,1,2359.1484
5959,L_Yuehsienszella ichangensis,Yuehsienszella ichangensis,1,2365.0329
376,F_Chittidilla transversa,Chittidilla transversa,0,2370.1186
2546,F_Redlichia kobayashii,Redlichia kobayashii,0,2370.1186
2505,F_Qiandongaspis sinensis,Qiandongaspis sinensis,0,2370.9891
3362,L_Chittidilla transversa,Chittidilla transversa,1,2373.0217
4983,L_Paokannia micangshanensis,Paokannia micangshanensis,1,2379.6429
92,F_Amphoton alceste,Amphoton alceste,0,2382.0958
194,F_Asperatopsophosphaera umishanensis,Asperatopsophosphaera umishanensis,0,2382.0958
5940,L_Xiuqiella rectangularis,Xiuqiella rectangularis,1,2382.0958
2206,F_Pianaspis sinensis,Pianaspis sinensis,0,2388.2739
2441,F_Pseudophalacroma scanense,Pseudophalacroma scanense,0,2388.2739
5369,L_Pseudichangia damiaoensis,Pseudichangia damiaoensis,1,2389.0577
1056,F_Gapparodus bisulcatus,Gapparodus bisulcatus,0,2389.2746
2065,F_Paranomocarella parapolita,Paranomocarella parapolita,0,2396.2859
1335,F_Jiangsuia typica,Jiangsuia typica,0,2398.531
2759,F_Szechuanella szechuanensis,Szechuanella szechuanensis,0,2398.531
1160,F_Gumella cuneata,Gumella cuneata,0,2403.7386
1284,F_Hypagnostus bilobatus,Hypagnostus bilobatus,0,2410.746
5328,L_Protolenella conica,Protolenella conica,1,2410.746
2091,F_Parapianaspis hunanensis,Parapianaspis hunanensis,0,2416.4672
1527,F_Lisania yuanjiangensis,Lisania yuanjiangensis,0,2421.1321
4363,L_Kootenia yui,Kootenia yui,1,2423.4764
2907,F_Utagnostus trispinulus,Utagnostus trispinulus,0,2423.6116
5532,L_Redlichia kobayashii,Redlichia kobayashii,1,2423.6116
24,F_Acontiodus costatus,Acontiodus costatus,0,2425.7828
1146,F_Goniagnostus nathorsti,Goniagnostus nathorsti,0,2425.7828
4321,L_Jiangsuia typica,Jiangsuia typica,1,2426.9836
5676,L_Solenoparia jiangsuensis,Solenoparia jiangsuensis,1,2426.9836
2066,F_Paranomocarella similaris,Paranomocarella similaris,0,2427.1834
75,F_Aloxoconus iowensis,Aloxoconus iowensis,0,2432.9967
1453,F_Leperditella subsymmetrica,Leperditella subsymmetrica,0,2432.9967
1812,F_Niobella chui,Niobella chui,0,2432.9967
2624,F_Scolopodus primitivus,Scolopodus primitivus,0,2432.9967
1031,F_Fuchouia bulba,Fuchouia bulba,0,2443.1225
2178,F_Phakelodus tenuis,Phakelodus tenuis,0,2443.1225
2594,F_Rossodus manitouensis,Rossodus manitouensis,0,2443.1225
2031,F_Paradrepanodus typicalis,Paradrepanodus typicalis,0,2443.1391
2439,F_Pseudophalacroma lundgreni,Pseudophalacroma lundgreni,0,2443.1391
503,F_Cordylodus intermedius,Cordylodus intermedius,0,2444.0172
505,F_Cordylodus lindstromi,Cordylodus lindstromi,0,2447.3837
380,F_Chosonodina herfurthi,Chosonodina herfurthi,0,2464.9441
5893,L_Utagnostus trispinulus,Utagnostus trispinulus,1,2464.9755
1093,F_Glyptoconus gracilis,Glyptoconus gracilis,0,2465.2592
5427,L_Pseudophalacroma scanense,Pseudophalacroma scanense,1,2465.2592
899,F_Drepanodus tenuis,Drepanodus tenuis,0,2472.7117
500,F_Cordylodus angulatus,Cordylodus angulatus,0,2474.9022
501,F_Cordylodus caseyi,Cordylodus caseyi,0,2475.3672
896,F_Drepanodus liziyaensis,Drepanodus liziyaensis,0,2475.9171
897,F_Drepanodus parallelus,Drepanodus parallelus,0,2479.8213
387,F_Chungkingaspis sinensis,Chungkingaspis sinensis,0,2495.1097
2627,F_Scolopodus restrictus,Scolopodus restrictus,0,2495.1097
8,F_Acanthodus uncinatus,Acanthodus uncinatus,0,2495.3877
189,F_Asaphellus nanchuanensis,Asaphellus nanchuanensis,0,2495.3877
1027,F_Finkelnburgia meitanensis,Finkelnburgia meitanensis,0,2495.3877
2617,F_Scolopodus bassleri,Scolopodus bassleri,0,2495.3877
5780,L_Teridontus huanghuachangensis,Teridontus huanghuachangensis,1,2495.3877
21,F_Acodus oneotensis,Acodus oneotensis,0,2495.448
1549,F_Lohanpopsis lohanpoensis,Lohanpopsis lohanpoensis,0,2495.448
2618,F_Scolopodus filiformis,Scolopodus filiformis,0,2495.448
2619,F_Scolopodus huayingensis,Scolopodus huayingensis,0,2495.448
2626,F_Scolopodus pseudoplanus,Scolopodus pseudoplanus,0,2495.448
7,F_Acanthodus lineatus,Acanthodus lineatus,0,2497.5916
934,F_Enshia typica,Enshia typica,0,2513.5831
2994,L_Acanthodus uncinatus,Acanthodus uncinatus,1,2513.5831
5425,L_Pseudophalacroma lundgreni,Pseudophalacroma lundgreni,1,2513.6958
4013,L_Finkelnburgia meitanensis,Finkelnburgia meitanensis,1,2522.1302
1094,F_Glyptoconus quadraplicatus,Glyptoconus quadraplicatus,0,2532.0581
2609,F_Saukia enshiensis,Saukia enshiensis,0,2532.3983
894,F_Drepanodus arcuatus,Drepanodus arcuatus,0,2554.3778
4142,L_Granatodontus primitivus,Granatodontus primitivus,1,2554.3977
1092,F_Glyptoconus concavus,Glyptoconus concavus,0,2581.7782
1868,F_Oistodus inaequalis,Oistodus inaequalis,0,2581.7782
346,F_Changaspis micropyge,Changaspis micropyge,0,2601.7075
3175,L_Asaphellus nanchuanensis,Asaphellus nanchuanensis,1,2601.7075
502,F_Cordylodus drucei,Cordylodus drucei,0,2607.1023
1452,F_Leperditella regularis,Leperditella regularis,0,2635.0125
1986,F_Paltodus deltifer,Paltodus deltifer,0,2635.0125
4078,L_Glyptoconus concavus,Glyptoconus concavus,1,2635.1746
1511,F_Lingulepis acuminata,Lingulepis acuminata,0,2635.3346
76,F_Aloxoconus staufferi,Aloxoconus staufferi,0,2638.5418
3373,L_Chungkingaspis sinensis,Chungkingaspis sinensis,1,2644.2905
5077,L_Parapianaspis hunanensis,Parapianaspis hunanensis,1,2644.9884
188,F_Asaphellus inflatus,Asaphellus inflatus,0,2648.9915
193,F_Asaphopsis immanis,Asaphopsis immanis,0,2648.9915
1034,F_Fuchouia oratolimba,Fuchouia oratolimba,0,2648.9915
4438,L_Leperditella regularis,Leperditella regularis,1,2648.9915
3007,L_Acodus oneotensis,Acodus oneotensis,1,2649.8741
5017,L_Paradrepanodus typicalis,Paradrepanodus typicalis,1,2649.8741
5610,L_Scolopodus primitivus,Scolopodus primitivus,1,2649.8741
4535,L_Lohanpopsis lohanpoensis,Lohanpopsis lohanpoensis,1,2651.8529
591,F_Dactylocephalus dactyloides,Dactylocephalus dactyloides,0,2651.8962
3179,L_Asaphopsis immanis,Asaphopsis immanis,1,2677.0311
5778,L_Teridontus erectus,Teridontus erectus,1,2677.0311
721,F_Dictyonema asiaticum nanjingense,Dictyonema asiaticum nanjingense,0,2693.599
904,F_Drepanoistodus paucicostatus,Drepanoistodus paucicostatus,0,2693.599
906,F_Drepanoistodus suberectus,Drepanoistodus suberectus,0,2694.1981
4205,L_Hirsutodontus simplex,Hirsutodontus simplex,1,2695.2311
895,F_Drepanodus lineatus,Drepanodus lineatus,0,2697.1137
2150,F_Peronopsis fallax minor,Peronopsis fallax minor,0,2697.1137
192,F_Asaphopsis granulatus,Asaphopsis granulatus,0,2699.6266
1091,F_Glyptoconus barbatus,Glyptoconus barbatus,0,2699.6266
3488,L_Cordylodus drucei,Cordylodus drucei,1,2700.7349
4497,L_Lingulepis acuminata,Lingulepis acuminata,1,2700.7349
187,F_Asaphellus bellus,Asaphellus bellus,0,2716.4707
358,F_Chashania chashanensis,Chashania chashanensis,0,2716.4707
1287,F_Hypagnostus hunanicus,Hypagnostus hunanicus,0,2716.4707
2910,F_Variabiloconus bassleri,Variabiloconus bassleri,0,2716.4707
4685,L_Monocostodus sevierensis,Monocostodus sevierensis,1,2716.4707
510,F_Cornuodus longibasis,Cornuodus longibasis,0,2733.0994
2653,F_Shumardia pentagonalis,Shumardia pentagonalis,0,2734.5189
3344,L_Chashania chashanensis,Chashania chashanensis,1,2735.5656
5896,L_Variabiloconus bassleri,Variabiloconus bassleri,1,2735.5656
183,F_Arthricocephalus chauveaui,Arthricocephalus chauveaui,0,2738.3157
2442,F_Pseudophalacroma triangularis,Pseudophalacroma triangularis,0,2739.7371
2872,F_Tritoechia abnormis,Tritoechia abnormis,0,2739.7371
3366,L_Chosonodina herfurthi,Chosonodina herfurthi,1,2743.605
592,F_Dactylocephalus magnus,Dactylocephalus magnus,0,2743.628
3707,L_Dictyonema asiaticum nanjingense,Dictyonema asiaticum nanjingense,1,2743.628
2149,F_Peronopsis fallax,Peronopsis fallax,0,2743.9668
3882,L_Drepanodus liziyaensis,Drepanodus liziyaensis,1,2743.9668
5603,L_Scolopodus bassleri,Scolopodus bassleri,1,2744.5559
2109,F_Pararetroclitendoceras yichangense,Pararetroclitendoceras yichangense,0,2744.8207
5481,L_Ptychagnostus punctuosus,Ptychagnostus punctuosus,1,2744.8207
1032,F_Fuchouia chiai,Fuchouia chiai,0,2750.1656
1282,F_Hyodus delatibasis,Hyodus delatibasis,0,2750.1656
1308,F_Iphidella yichangensis,Iphidella yichangensis,0,2750.1656
2561,F_Retroclitendoceras biconvexum,Retroclitendoceras biconvexum,0,2750.1656
3173,L_Asaphellus bellus,Asaphellus bellus,1,2750.1656
5050,L_Paranomocarella parallela,Paranomocarella parallela,1,2750.1656
5580,L_Rossodus manitouensis,Rossodus manitouensis,1,2750.1656
5604,L_Scolopodus filiformis,Scolopodus filiformis,1,2750.1656
2562,F_Retroclitendoceras sanxiaense,Retroclitendoceras sanxiaense,0,2765.9526
5639,L_Shumardia pentagonalis,Shumardia pentagonalis,1,2765.9526
965,F_Escharendoceras hubeiense,Escharendoceras hubeiense,0,2783.6037
2541,F_Redlichia chinensis,Redlichia chinensis,0,2783.6037
5605,L_Scolopodus huayingensis,Scolopodus huayingensis,1,2783.6037
3174,L_Asaphellus inflatus,Asaphellus inflatus,1,2787.8173
4294,L_Iphidella yichangensis,Iphidella yichangensis,1,2787.8299
3578,L_Dactylocephalus magnus,Dactylocephalus magnus,1,2790.6309
4270,L_Hypagnostus bilobatus,Hypagnostus bilobatus,1,2790.6309
5858,L_Tritoechia abnormis,Tritoechia abnormis,1,2790.6309
1283,F_Hyodus planus,Hyodus planus,0,2791.6846
2563,F_Retroclitendoceras yangtzeense,Retroclitendoceras yangtzeense,0,2791.6846
901,F_Drepanoistodus brevibasis,Drepanoistodus brevibasis,0,2794.3599
5549,L_Retroclitendoceras yangtzeense,Retroclitendoceras yangtzeense,1,2794.3599
497,F_Conotreta hubeiensis,Conotreta hubeiensis,0,2796.7656
3951,L_Escharendoceras hubeiense,Escharendoceras hubeiense,1,2796.7656
5095,L_Pararetroclitendoceras yichangense,Pararetroclitendoceras yichangense,1,2796.7656
5548,L_Retroclitendoceras sanxiaense,Retroclitendoceras sanxiaense,1,2796.7656
867,F_Disepta yichangensis,Disepta yichangensis,0,2802.4456
2993,L_Acanthodus lineatus,Acanthodus lineatus,1,2802.4456
1429,F_Lebetoceras oepiki,Lebetoceras oepiki,0,2806.8799
2538,F_Rectroclitendoceras meniscoides,Rectroclitendoceras meniscoides,0,2806.8799
5547,L_Retroclitendoceras biconvexum,Retroclitendoceras biconvexum,1,2806.8799
4415,L_Lebetoceras oepiki,Lebetoceras oepiki,1,2810.1342
2543,F_Redlichia hupehensis,Redlichia hupehensis,0,2813.8022
1524,F_Lisania paratungjenensis,Lisania paratungjenensis,0,2816.0043
3870,L_Dorypyge richthofeni,Dorypyge richthofeni,1,2816.0852
1977,F_Paibiconus proarcuatus,Paibiconus proarcuatus,0,2816.4856
2329,F_Proterocameroceras gigantum,Proterocameroceras gigantum,0,2818.8598
345,F_Changaspis elongata,Changaspis elongata,0,2824.3005
50,F_Aethia rectangula,Aethia rectangula,0,2827.5786
5524,L_Rectroclitendoceras meniscoides,Rectroclitendoceras meniscoides,1,2827.5786
1444,F_Lejopyge calva,Lejopyge calva,0,2838.7325
910,F_Duyunaspis laevigatus,Duyunaspis laevigatus,0,2838.8674
593,F_Dactylocephalus obesus,Dactylocephalus obesus,0,2841.1948
3853,L_Disepta yichangensis,Disepta yichangensis,1,2841.2073
5818,L_Tomagnostus exsculpta,Tomagnostus exsculpta,1,2841.3504
145,F_Aojia latifronsa,Aojia latifronsa,0,2842.9446
2548,F_Redlichia murakamii,Redlichia murakamii,0,2842.9446
4269,L_Hyodus planus,Hyodus planus,1,2842.9446
3332,L_Changaspis micropyge,Changaspis micropyge,1,2847.6563
1065,F_Geragnostus yangtzeensis,Geragnostus yangtzeensis,0,2853.3478
3331,L_Changaspis elongata,Changaspis elongata,1,2853.3478
3036,L_Aethia rectangula,Aethia rectangula,1,2859.1879
5531,L_Redlichia kaiyangensis,Redlichia kaiyangensis,1,2861.1426
1148,F_Goniagnostus spiniger,Goniagnostus spiniger,0,2864.3302
3483,L_Conotreta hubeiensis,Conotreta hubeiensis,1,2864.3302
3896,L_Duyunaspis laevigatus,Duyunaspis laevigatus,1,2864.3302
3169,L_Arthricocephalus chauveaui,Arthricocephalus chauveaui,1,2868.8677
2679,F_Sinoprimitia sinensis,Sinoprimitia sinensis,0,2871.8102
2974,F_Yuehsienszella szechuanensis,Yuehsienszella szechuanensis,0,2871.9744
5315,L_Proterocameroceras gigantum,Proterocameroceras gigantum,1,2873.7397
2706,F_Staurograptus dichotomus,Staurograptus dichotomus,0,2874.5581
4586,L_Megapalaeolenus fengyangensis,Megapalaeolenus fengyangensis,1,2874.5581
2306,F_Prohedinia sinensis,Prohedinia sinensis,0,2881.5886
2856,F_Triangulodus proteus,Triangulodus proteus,0,2881.5886
1443,F_Lejopyge armata,Lejopyge armata,0,2886.3854
2240,F_Primitia ichangensis,Primitia ichangensis,0,2886.3854
148,F_Aotagnostus minutus,Aotagnostus minutus,0,2886.4057
1510,F_Lingulella yuechiensis,Lingulella yuechiensis,0,2887.8775
3579,L_Dactylocephalus obesus,Dactylocephalus obesus,1,2887.8775
2353,F_Protopanderodus yichangensis,Protopanderodus yichangensis,0,2903.103
5424,L_Pseudophalacroma dubium,Pseudophalacroma dubium,1,2912.6524
881,F_Dorypyge bisulcata,Dorypyge bisulcata,0,2913.2342
3131,L_Aojia latifronsa,Aojia latifronsa,1,2913.2342
4268,L_Hyodus delatibasis,Hyodus delatibasis,1,2913.2342
1985,F_Paltodus brevicornus,Paltodus brevicornus,0,2923.2742
5426,L_Pseudophalacroma ovale,Pseudophalacroma ovale,1,2923.7223
5428,L_Pseudophalacroma triangularis,Pseudophalacroma triangularis,1,2932.4533
905,F_Drepanoistodus pitjanti,Drepanoistodus pitjanti,0,2943.5422
2677,F_Sinoprimitia hemicircularis,Sinoprimitia hemicircularis,0,2943.5422
378,F_Chosenia divergens,Chosenia divergens,0,2949.3526
2479,F_Psilocephalina lubrica,Psilocephalina lubrica,0,2949.3526
2678,F_Sinoprimitia quadrata,Sinoprimitia quadrata,0,2949.3526
1445,F_Lejopyge laevigata,Lejopyge laevigata,0,2953.2314
3577,L_Dactylocephalus dactyloides,Dactylocephalus dactyloides,1,2954.4609
5526,L_Redlichia chengkouensis,Redlichia chengkouensis,1,2954.8754
132,F_Anisograptus lui,Anisograptus lui,0,2954.8852
149,F_Apatokephalus zhejiangensis,Apatokephalus zhejiangensis,0,2954.8852
3881,L_Drepanodus lineatus,Drepanodus lineatus,1,2954.8852
4051,L_Geragnostus yangtzeensis,Geragnostus yangtzeensis,1,2954.8852
1469,F_Lepterditella subsymmetrica,Lepterditella subsymmetrica,0,2956.2322
2354,F_Protopliomerops changyangensis,Protopliomerops changyangensis,0,2956.2322
2556,F_Retecyathus tubus,Retecyathus tubus,0,2956.2322
3885,L_Drepanodus tenuis,Drepanodus tenuis,1,2956.2322
2120,F_Paroistodus mistus,Paroistodus mistus,0,2958.2931
3078,L_Amphoton alceste,Amphoton alceste,1,2958.3008
5052,L_Paranomocarella similaris,Paranomocarella similaris,1,2958.3008
5340,L_Protopliomerops changyangensis,Protopliomerops changyangensis,1,2958.3008
4971,L_Paltodus brevicornus,Paltodus brevicornus,1,2960.4074
5663,L_Sinoprimitia hemicircularis,Sinoprimitia hemicircularis,1,2960.4074
19,F_Acodus hamulus,Acodus hamulus,0,2963.6587
42,F_Adelograptus robustus,Adelograptus robustus,0,2963.6587
801,F_Didymograptus priscus,Didymograptus priscus,0,2963.6587
2708,F_Staurograptus tenuis,Staurograptus tenuis,0,2963.6587
4455,L_Lepterditella subsymmetrica,Lepterditella subsymmetrica,1,2963.6587
3364,L_Chosenia divergens,Chosenia divergens,1,2965.5231
5542,L_Retecyathus tubus,Retecyathus tubus,1,2965.7266
5664,L_Sinoprimitia quadrata,Sinoprimitia quadrata,1,2971.4756
5960,L_Yuehsienszella szechuanensis,Yuehsienszella szechuanensis,1,2971.4756
133,F_Anisograptus matanensis,Anisograptus matanensis,0,2980.382
468,F_Clonograptus tenellus,Clonograptus tenellus,0,2981.309
